"weight";"lat";"lon"
773.6580793943513;51.450502512562814; -0.1914572864321608
772.3531474837786;51.450502512562814; -0.19095477386934676
775.196014613047;51.450502512562814; -0.19045226130653267
782.0319649687648;51.450502512562814; -0.18994974874371862
781.1913832338782;51.450502512562814; -0.18944723618090453
766.1884170397611;51.450502512562814; -0.18894472361809045
749.7995617653611;51.450502512562814; -0.1884422110552764
726.8650392064046;51.450502512562814; -0.1879396984924623
738.741184578095;51.450502512562814; -0.18743718592964825
752.589563827942;51.450502512562814; -0.18693467336683417
745.6022246846247;51.450502512562814; -0.18643216080402011
790.1515494555643;51.450502512562814; -0.18592964824120603
788.3229274258971;51.450502512562814; -0.18542713567839197
798.6257207623202;51.450502512562814; -0.1849246231155779
810.8388508683292;51.450502512562814; -0.18442211055276383
820.8681434425735;51.450502512562814; -0.18391959798994975
853.2515289483885;51.450502512562814; -0.1834170854271357
885.743233285521;51.450502512562814; -0.1829145728643216
878.7462827629339;51.450502512562814; -0.18241206030150756
938.0705319300927;51.450502512562814; -0.18190954773869347
875.4935609946845;51.450502512562814; -0.18140703517587942
864.2402942269133;51.450502512562814; -0.18090452261306533
881.8578217673329;51.450502512562814; -0.18040201005025128
797.0720501548147;51.450502512562814; -0.1798994974874372
768.8802053713323;51.450502512562814; -0.17939698492462314
762.5090468947856;51.450502512562814; -0.17889447236180905
719.8273691345175;51.450502512562814; -0.17839195979899497
693.2831318238702;51.450502512562814; -0.17788944723618091
712.2921261983121;51.450502512562814; -0.17738693467336686
774.6996778055038;51.450502512562814; -0.17688442211055277
792.8122135878008;51.450502512562814; -0.1763819095477387
790.5029642397028;51.450502512562814; -0.17587939698492464
796.5759717019573;51.450502512562814; -0.17537688442211055
807.4615517012568;51.450502512562814; -0.1748743718592965
884.414201743198;51.450502512562814; -0.1743718592964824
963.0371437751976;51.450502512562814; -0.17386934673366836
1012.4167349598026;51.450502512562814; -0.17336683417085427
1281.8530182487082;51.450502512562814; -0.17286432160804022
1128.1467479584626;51.450502512562814; -0.17236180904522613
1123.8198282020546;51.450502512562814; -0.17185929648241208
1137.5925108190147;51.450502512562814; -0.171356783919598
1189.4080211621445;51.450502512562814; -0.17085427135678394
1223.5178714921365;51.450502512562814; -0.17035175879396985
1226.8235024380313;51.450502512562814; -0.1698492462311558
1246.4128783214617;51.450502512562814; -0.16934673366834171
1269.7936751859968;51.450502512562814; -0.16884422110552766
1227.5135620279002;51.450502512562814; -0.16834170854271358
1066.9676610484155;51.450502512562814; -0.1678391959798995
962.8507695887293;51.450502512562814; -0.16733668341708544
907.1704678218938;51.450502512562814; -0.16683417085427138
929.0120557813967;51.450502512562814; -0.1663316582914573
913.9798317900625;51.450502512562814; -0.1658291457286432
965.8189138384274;51.450502512562814; -0.16532663316582916
981.9610637860767;51.450502512562814; -0.16482412060301507
982.8759946375627;51.450502512562814; -0.16432160804020102
1077.5292890154567;51.450502512562814; -0.16381909547738693
1058.2026292894489;51.450502512562814; -0.16331658291457288
1089.3712785041844;51.450502512562814; -0.1628140703517588
1075.9756442599269;51.450502512562814; -0.16231155778894474
1002.3802805239523;51.450502512562814; -0.16180904522613065
975.3534315224972;51.450502512562814; -0.1613065326633166
955.5384638149743;51.450502512562814; -0.16080402010050251
943.7814827175282;51.450502512562814; -0.16030150753768846
947.7684956281645;51.450502512562814; -0.15979899497487438
984.3800211026777;51.450502512562814; -0.1592964824120603
965.0023331387931;51.450502512562814; -0.15879396984924624
956.7364232233674;51.450502512562814; -0.15829145728643218
898.8968249164159;51.450502512562814; -0.1577889447236181
914.9887752068524;51.450502512562814; -0.157286432160804
909.5685349327199;51.450502512562814; -0.15678391959798996
959.4584544739291;51.450502512562814; -0.1562814070351759
878.9766325717553;51.450502512562814; -0.15577889447236182
915.2641805108976;51.450502512562814; -0.15527638190954773
989.1631840065195;51.450502512562814; -0.15477386934673368
1000.6755177745955;51.450502512562814; -0.1542713567839196
1037.6101701462278;51.450502512562814; -0.15376884422110554
886.7278451706288;51.450502512562814; -0.15326633165829145
927.8720836183722;51.450502512562814; -0.1527638190954774
889.1068147168257;51.450502512562814; -0.15226130653266332
960.9701508473414;51.450502512562814; -0.15175879396984926
881.1589049192071;51.450502512562814; -0.15125628140703518
900.8030865759547;51.450502512562814; -0.15075376884422112
949.504770244501;51.450502512562814; -0.15025125628140704
888.1482142122911;51.450502512562814; -0.14974874371859298
930.7543199263042;51.450502512562814; -0.1492462311557789
925.502739263654;51.450502512562814; -0.1487437185929648
887.2562313488002;51.450502512562814; -0.14824120603015076
872.6092810126439;51.450502512562814; -0.1477386934673367
869.5969886114154;51.450502512562814; -0.14723618090452262
895.5094728594496;51.450502512562814; -0.14673366834170853
863.2056882575939;51.450502512562814; -0.14623115577889448
827.5810269097558;51.450502512562814; -0.14572864321608042
805.0246793534623;51.450502512562814; -0.14522613065326634
780.2930092415387;51.450502512562814; -0.14472361809045226
800.4974511566238;51.450502512562814; -0.1442211055276382
981.5822284882745;51.450502512562814; -0.14371859296482414
1008.2630972870386;51.450502512562814; -0.14321608040201006
1096.5706948667635;51.450502512562814; -0.14271356783919598
845.5394021190933;51.450502512562814; -0.14221105527638192
828.6399693996644;51.450502512562814; -0.14170854271356784
841.2371500065807;51.450502512562814; -0.14120603015075378
793.1453848211504;51.450502512562814; -0.1407035175879397
779.1008667055465;51.450502512562814; -0.14020100502512564
783.11439793001;51.450502512562814; -0.13969849246231156
786.3828445950267;51.450502512562814; -0.1391959798994975
780.0022676076542;51.450502512562814; -0.13869346733668342
787.0950379195496;51.450502512562814; -0.13819095477386933
780.4281014166069;51.450502512562814; -0.13768844221105528
714.2587929389267;51.450502512562814; -0.13718592964824122
702.0131369526817;51.450502512562814; -0.13668341708542714
674.9131878751125;51.450502512562814; -0.13618090452261306
668.492168783849;51.450502512562814; -0.135678391959799
668.9629215940704;51.450502512562814; -0.13517587939698494
659.3142460923777;51.450502512562814; -0.13467336683417086
645.8359981426121;51.450502512562814; -0.13417085427135678
650.0677139302899;51.450502512562814; -0.13366834170854272
655.4937260546577;51.450502512562814; -0.13316582914572866
645.1825883790588;51.450502512562814; -0.13266331658291458
732.6306154006389;51.450502512562814; -0.1321608040201005
758.2060720154677;51.450502512562814; -0.13165829145728644
812.2731786473303;51.450502512562814; -0.13115577889447239
808.2351886340481;51.450502512562814; -0.1306532663316583
771.321033832757;51.450502512562814; -0.13015075376884422
690.7206618979174;51.450502512562814; -0.12964824120603013
627.417941989696;51.450502512562814; -0.12914572864321608
647.4818125308614;51.450502512562814; -0.12864321608040202
663.457188674607;51.450502512562814; -0.12814070351758794
687.8240186917516;51.450502512562814; -0.12763819095477386
729.4453301720215;51.450502512562814; -0.1271356783919598
706.0231802007131;51.450502512562814; -0.12663316582914574
679.564053123631;51.450502512562814; -0.12613065326633166
673.5331664146973;51.450502512562814; -0.12562814070351758
644.6030037630705;51.450502512562814; -0.12512562814070352
645.2248207951965;51.450502512562814; -0.12462311557788945
594.7882317071258;51.450502512562814; -0.12412060301507538
601.5924925436822;51.450502512562814; -0.12361809045226131
605.9849984780519;51.450502512562814; -0.12311557788944724
594.6946847740571;51.450502512562814; -0.12261306532663317
602.2403632156252;51.450502512562814; -0.1221105527638191
628.1680319890519;51.450502512562814; -0.12160804020100503
638.3301010662749;51.450502512562814; -0.12110552763819096
649.9883570704753;51.450502512562814; -0.1206030150753769
672.1374519011182;51.450502512562814; -0.12010050251256282
680.652332943971;51.450502512562814; -0.11959798994974874
655.4326830027279;51.450502512562814; -0.11909547738693467
598.8383233994946;51.450502512562814; -0.1185929648241206
606.7074650417909;51.450502512562814; -0.11809045226130653
659.2102170100592;51.450502512562814; -0.11758793969849246
694.375509575376;51.450502512562814; -0.11708542713567839
697.2598363881056;51.450502512562814; -0.11658291457286432
682.1040072995742;51.450502512562814; -0.11608040201005025
673.5690010294628;51.450502512562814; -0.11557788944723618
713.2495181506289;51.450502512562814; -0.11507537688442211
678.1523349125011;51.450502512562814; -0.11457286432160804
697.8181231657626;51.450502512562814; -0.11407035175879397
690.4042412948924;51.450502512562814; -0.1135678391959799
722.8812085879873;51.450502512562814; -0.11306532663316583
757.2925632565907;51.450502512562814; -0.11256281407035176
843.2165759980155;51.450502512562814; -0.1120603015075377
783.3807834611233;51.450502512562814; -0.11155778894472362
749.408667223096;51.450502512562814; -0.11105527638190955
735.2218198988729;51.450502512562814; -0.11055276381909548
728.0165483831242;51.450502512562814; -0.11005025125628141
721.3303907556095;51.450502512562814; -0.10954773869346734
757.0614535821869;51.450502512562814; -0.10904522613065327
750.6871119176373;51.450502512562814; -0.10854271356783919
739.8231985785404;51.450502512562814; -0.10804020100502512
773.7894618008685;51.450502512562814; -0.10753768844221105
653.1783336505107;51.450502512562814; -0.10703517587939698
627.1508881918668;51.450502512562814; -0.10653266331658291
633.3521261900645;51.450502512562814; -0.10603015075376884
695.4348940416342;51.450502512562814; -0.10552763819095477
697.8453782241052;51.450502512562814; -0.1050251256281407
695.946839838633;51.450502512562814; -0.10452261306532663
657.9568560451453;51.450502512562814; -0.10402010050251256
681.7082710269075;51.450502512562814; -0.1035175879396985
804.5750080156552;51.450502512562814; -0.10301507537688442
783.9967802725562;51.450502512562814; -0.10251256281407035
756.0336654141367;51.450502512562814; -0.10201005025125628
755.489369053765;51.450502512562814; -0.10150753768844221
754.6888480662373;51.450502512562814; -0.10100502512562815
756.3594393182823;51.450502512562814; -0.10050251256281408
814.7627533493868;51.450502512562814; -0.1
910.9592302910404;51.45100502512563; -0.2
848.9820981172377;51.45100502512563; -0.19949748743718593
825.3750668166223;51.45100502512563; -0.19899497487437187
794.6066222804324;51.45100502512563; -0.1984924623115578
784.022917962619;51.45100502512563; -0.19798994974874373
781.3884625864863;51.45100502512563; -0.19748743718592965
781.1590550886294;51.45100502512563; -0.1969849246231156
792.5043292609117;51.45100502512563; -0.1964824120603015
795.182487980964;51.45100502512563; -0.19597989949748745
757.9913337649027;51.45100502512563; -0.19547738693467337
739.0896590284617;51.45100502512563; -0.1949748743718593
757.8637607042368;51.45100502512563; -0.19447236180904523
751.6447547387231;51.45100502512563; -0.19396984924623117
771.86533268068;51.45100502512563; -0.1934673366834171
789.4632481799649;51.45100502512563; -0.19296482412060303
788.8240068570373;51.45100502512563; -0.19246231155778895
772.3831467401208;51.45100502512563; -0.1919597989949749
773.4944523424076;51.45100502512563; -0.1914572864321608
776.1872829601085;51.45100502512563; -0.19095477386934676
770.6424840300748;51.45100502512563; -0.19045226130653267
763.3449625746691;51.45100502512563; -0.18994974874371862
757.7409071947634;51.45100502512563; -0.18944723618090453
749.9189566636236;51.45100502512563; -0.18894472361809045
724.6201245987123;51.45100502512563; -0.1884422110552764
730.445851195351;51.45100502512563; -0.1879396984924623
742.842618241466;51.45100502512563; -0.18743718592964825
775.28212591789;51.45100502512563; -0.18693467336683417
786.9234970326129;51.45100502512563; -0.18643216080402011
828.4020491504093;51.45100502512563; -0.18592964824120603
822.2683827942409;51.45100502512563; -0.18542713567839197
811.9419842408296;51.45100502512563; -0.1849246231155779
861.7838322412714;51.45100502512563; -0.18442211055276383
863.0845455973762;51.45100502512563; -0.18391959798994975
888.3710197925872;51.45100502512563; -0.1834170854271357
942.3589549879731;51.45100502512563; -0.1829145728643216
1004.0090870779436;51.45100502512563; -0.18241206030150756
968.8583283975281;51.45100502512563; -0.18190954773869347
912.7601908114574;51.45100502512563; -0.18140703517587942
908.5216596721094;51.45100502512563; -0.18090452261306533
904.372315826866;51.45100502512563; -0.18040201005025128
773.0618987354416;51.45100502512563; -0.1798994974874372
789.2388397043733;51.45100502512563; -0.17939698492462314
728.5652866539406;51.45100502512563; -0.17889447236180905
698.4167626524837;51.45100502512563; -0.17839195979899497
698.0351212667412;51.45100502512563; -0.17788944723618091
687.152488005166;51.45100502512563; -0.17738693467336686
686.9858266809539;51.45100502512563; -0.17688442211055277
786.7560989913077;51.45100502512563; -0.1763819095477387
787.963282795557;51.45100502512563; -0.17587939698492464
766.1082160729093;51.45100502512563; -0.17537688442211055
829.6261244526883;51.45100502512563; -0.1748743718592965
881.937922520088;51.45100502512563; -0.1743718592964824
966.2567060773827;51.45100502512563; -0.17386934673366836
1015.7841813615171;51.45100502512563; -0.17336683417085427
1130.3020248263194;51.45100502512563; -0.17286432160804022
1110.6727603820216;51.45100502512563; -0.17236180904522613
1131.1403671839148;51.45100502512563; -0.17185929648241208
1137.4982158169848;51.45100502512563; -0.171356783919598
1186.6065421472947;51.45100502512563; -0.17085427135678394
1171.760066206301;51.45100502512563; -0.17035175879396985
1208.5587807426332;51.45100502512563; -0.1698492462311558
1212.3103985850764;51.45100502512563; -0.16934673366834171
1214.9634324954675;51.45100502512563; -0.16884422110552766
1054.4528708325784;51.45100502512563; -0.16834170854271358
957.8191516267813;51.45100502512563; -0.1678391959798995
917.4572844204259;51.45100502512563; -0.16733668341708544
914.9749145384121;51.45100502512563; -0.16683417085427138
934.7675817055251;51.45100502512563; -0.1663316582914573
963.2573704318671;51.45100502512563; -0.1658291457286432
995.0254808404212;51.45100502512563; -0.16532663316582916
1009.0226726372026;51.45100502512563; -0.16482412060301507
1007.5835852858116;51.45100502512563; -0.16432160804020102
1053.8541533268224;51.45100502512563; -0.16381909547738693
1053.7395866593356;51.45100502512563; -0.16331658291457288
1053.3868171276108;51.45100502512563; -0.1628140703517588
973.2415317281213;51.45100502512563; -0.16231155778894474
949.9217432126754;51.45100502512563; -0.16180904522613065
917.2504511878433;51.45100502512563; -0.1613065326633166
916.0249107780236;51.45100502512563; -0.16080402010050251
922.291703119952;51.45100502512563; -0.16030150753768846
984.7325648421212;51.45100502512563; -0.15979899497487438
1005.8111561037164;51.45100502512563; -0.1592964824120603
1000.8356420511439;51.45100502512563; -0.15879396984924624
899.3550135530345;51.45100502512563; -0.15829145728643218
922.6412830049153;51.45100502512563; -0.1577889447236181
911.9389433139304;51.45100502512563; -0.157286432160804
913.5818845606927;51.45100502512563; -0.15678391959798996
883.0690690047096;51.45100502512563; -0.1562814070351759
848.8403614034204;51.45100502512563; -0.15577889447236182
900.4512220670276;51.45100502512563; -0.15527638190954773
993.5525871773882;51.45100502512563; -0.15477386934673368
1029.329285840209;51.45100502512563; -0.1542713567839196
991.4311892552262;51.45100502512563; -0.15376884422110554
934.1647475765404;51.45100502512563; -0.15326633165829145
962.4376777600593;51.45100502512563; -0.1527638190954774
1091.574927152543;51.45100502512563; -0.15226130653266332
974.1153950088698;51.45100502512563; -0.15175879396984926
882.1129168120254;51.45100502512563; -0.15125628140703518
809.0341403799147;51.45100502512563; -0.15075376884422112
884.0642097930355;51.45100502512563; -0.15025125628140704
866.3589770144517;51.45100502512563; -0.14974874371859298
894.7260369004343;51.45100502512563; -0.1492462311557789
911.3074293151282;51.45100502512563; -0.1487437185929648
919.7455726592293;51.45100502512563; -0.14824120603015076
853.5079980414732;51.45100502512563; -0.1477386934673367
831.6923202573215;51.45100502512563; -0.14723618090452262
814.4290480268958;51.45100502512563; -0.14673366834170853
769.5264396719034;51.45100502512563; -0.14623115577889448
807.1424543646164;51.45100502512563; -0.14572864321608042
770.1272916337169;51.45100502512563; -0.14522613065326634
776.4623520005844;51.45100502512563; -0.14472361809045226
775.8877199958692;51.45100502512563; -0.1442211055276382
793.9975393319792;51.45100502512563; -0.14371859296482414
825.9552245834038;51.45100502512563; -0.14321608040201006
813.3603320312311;51.45100502512563; -0.14271356783919598
826.8792178934523;51.45100502512563; -0.14221105527638192
840.8249084494123;51.45100502512563; -0.14170854271356784
837.6585547060957;51.45100502512563; -0.14120603015075378
787.0844201654559;51.45100502512563; -0.1407035175879397
799.2736003483811;51.45100502512563; -0.14020100502512564
831.0572011243366;51.45100502512563; -0.13969849246231156
827.2489199664736;51.45100502512563; -0.1391959798994975
820.7066662786798;51.45100502512563; -0.13869346733668342
746.1187269393517;51.45100502512563; -0.13819095477386933
919.9448755198016;51.45100502512563; -0.13768844221105528
811.9664413981005;51.45100502512563; -0.13718592964824122
728.403059298064;51.45100502512563; -0.13668341708542714
719.7557085870621;51.45100502512563; -0.13618090452261306
667.5803205322162;51.45100502512563; -0.135678391959799
661.0023423580884;51.45100502512563; -0.13517587939698494
652.3529473864321;51.45100502512563; -0.13467336683417086
655.0857154484197;51.45100502512563; -0.13417085427135678
636.4603747425235;51.45100502512563; -0.13366834170854272
627.8077544780534;51.45100502512563; -0.13316582914572866
631.1673311616269;51.45100502512563; -0.13266331658291458
673.8913636726144;51.45100502512563; -0.1321608040201005
741.7103609736373;51.45100502512563; -0.13165829145728644
750.3863807559521;51.45100502512563; -0.13115577889447239
770.6633000888842;51.45100502512563; -0.1306532663316583
782.9761470620174;51.45100502512563; -0.13015075376884422
763.5270857506541;51.45100502512563; -0.12964824120603013
658.3193103943632;51.45100502512563; -0.12914572864321608
605.1498744004844;51.45100502512563; -0.12864321608040202
650.7090235789672;51.45100502512563; -0.12814070351758794
706.2426049602806;51.45100502512563; -0.12763819095477386
718.7136063583937;51.45100502512563; -0.1271356783919598
711.6172036547815;51.45100502512563; -0.12663316582914574
713.6754594917135;51.45100502512563; -0.12613065326633166
664.4665355491151;51.45100502512563; -0.12562814070351758
638.9220947918699;51.45100502512563; -0.12512562814070352
628.8051764649942;51.45100502512563; -0.12462311557788945
610.4832049726083;51.45100502512563; -0.12412060301507538
607.4651452801098;51.45100502512563; -0.12361809045226131
605.8867783513678;51.45100502512563; -0.12311557788944724
613.9723963068712;51.45100502512563; -0.12261306532663317
625.8574734350631;51.45100502512563; -0.1221105527638191
615.8535947031461;51.45100502512563; -0.12160804020100503
655.5620643256306;51.45100502512563; -0.12110552763819096
634.0302424861869;51.45100502512563; -0.1206030150753769
617.0826748182602;51.45100502512563; -0.12010050251256282
617.0093480638841;51.45100502512563; -0.11959798994974874
585.1266526414568;51.45100502512563; -0.11909547738693467
579.0611289327604;51.45100502512563; -0.1185929648241206
579.0994024836447;51.45100502512563; -0.11809045226130653
644.4955026308909;51.45100502512563; -0.11758793969849246
693.9884558771868;51.45100502512563; -0.11708542713567839
708.3117699789887;51.45100502512563; -0.11658291457286432
704.5780931425588;51.45100502512563; -0.11608040201005025
695.9096553729871;51.45100502512563; -0.11557788944723618
